cell_id,POS,label,language_id
2.pl.3.sg.fut.aff,verb,2PL>3SG.FUT.AFF,pangkhua
2.pl.3.sg.fut.neg,verb,2PL>3SG.FUT.NEG,pangkhua
2.pl.3.sg.nfut.aff,verb,2PL>3SG.NFUT.AFF,pangkhua
2.pl.3.sg.nfut.neg,verb,2PL>3SG.NFUT.NEG,pangkhua
2.pl.fut.aff,verb,2PL.FUT.AFF,pangkhua
2.pl.fut.neg,verb,2PL.FUT.NEG,pangkhua
2.pl.nfut.aff,verb,2PL.NFUT.AFF,pangkhua
2.pl.nfut.neg,verb,2PL.NFUT.NEG,pangkhua
2.sg.1.pl.fut.aff,verb,2SG>1PL.FUT.AFF,pangkhua
2.sg.1.pl.fut.neg,verb,2SG>1PL.FUT.NEG,pangkhua
2.sg.1.pl.nfut.aff,verb,2SG>1PL.NFUT.AFF,pangkhua
2.sg.1.pl.nfut.neg,verb,2SG>1PL.NFUT.NEG,pangkhua
2.sg.1.sg.fut.aff,verb,2SG>1SG.FUT.AFF,pangkhua
2.sg.1.sg.fut.neg,verb,2SG>1SG.FUT.NEG,pangkhua
2.sg.1.sg.nfut.aff,verb,2SG>1SG.NFUT.AFF,pangkhua
2.sg.1.sg.nfut.neg,verb,2SG>1SG.NFUT.NEG,pangkhua
2.sg.3.pl.fut.aff,verb,2SG>3PL.FUT.AFF,pangkhua
2.sg.3.pl.fut.neg,verb,2SG>3PL.FUT.NEG,pangkhua
2.sg.3.pl.nfut.aff,verb,2SG>3PL.NFUT.AFF,pangkhua
2.sg.3.pl.nfut.neg,verb,2SG>3PL.NFUT.NEG,pangkhua
2.sg.3.sg.fut.aff,verb,2SG>3SG.FUT.AFF,pangkhua
2.sg.3.sg.fut.neg,verb,2SG>3SG.FUT.NEG,pangkhua
2.sg.3.sg.nfut.aff,verb,2SG>3SG.NFUT.AFF,pangkhua
2.sg.3.sg.nfut.neg,verb,2SG>3SG.NFUT.NEG,pangkhua
2.sg.fut.aff,verb,2SG.FUT.AFF,pangkhua
2.sg.fut.neg,verb,2SG.FUT.NEG,pangkhua
2.sg.nfut.aff,verb,2SG.NFUT.AFF,pangkhua
2.sg.nfut.neg,verb,2SG.NFUT.NEG,pangkhua
3.pl.1.pl.fut.aff,verb,3PL>1PL.FUT.AFF,pangkhua
3.pl.1.pl.fut.neg,verb,3PL>1PL.FUT.NEG,pangkhua
3.pl.1.pl.nfut.aff,verb,3PL>1PL.NFUT.AFF,pangkhua
3.pl.1.pl.nfut.neg,verb,3PL>1PL.NFUT.NEG,pangkhua
3.pl.1.sg.fut.aff,verb,3PL>1SG.FUT.AFF,pangkhua
3.pl.1.sg.fut.neg,verb,3PL>1SG.FUT.NEG,pangkhua
3.pl.1.sg.nfut.aff,verb,3PL>1SG.NFUT.AFF,pangkhua
3.pl.1.sg.nfut.neg,verb,3PL>1SG.NFUT.NEG,pangkhua
3.pl.2.pl.fut.aff,verb,3PL>2PL.FUT.AFF,pangkhua
3.pl.2.pl.fut.neg,verb,3PL>2PL.FUT.NEG,pangkhua
3.pl.2.pl.nfut.aff,verb,3PL>2PL.NFUT.AFF,pangkhua
3.pl.2.pl.nfut.neg,verb,3PL>2PL.NFUT.NEG,pangkhua
3.pl.2.sg.fut.aff,verb,3PL>2SG.FUT.AFF,pangkhua
3.pl.2.sg.fut.neg,verb,3PL>2SG.FUT.NEG,pangkhua
3.pl.2.sg.nfut.aff,verb,3PL>2SG.NFUT.AFF,pangkhua
3.pl.2.sg.nfut.neg,verb,3PL>2SG.NFUT.NEG,pangkhua
3.pl.3.pl.fut.aff,verb,3PL>3PL.FUT.AFF,pangkhua
3.pl.3.pl.fut.neg,verb,3PL>3PL.FUT.NEG,pangkhua
3.pl.3.pl.nfut.aff,verb,3PL>3PL.NFUT.AFF,pangkhua
3.pl.3.pl.nfut.neg,verb,3PL>3PL.NFUT.NEG,pangkhua
3.pl.3.sg.fut.aff,verb,3PL>3SG.FUT.AFF,pangkhua
3.pl.3.sg.fut.neg,verb,3PL>3SG.FUT.NEG,pangkhua
3.pl.3.sg.nfut.aff,verb,3PL>3SG.NFUT.AFF,pangkhua
3.pl.3.sg.nfut.neg,verb,3PL>3SG.NFUT.NEG,pangkhua
3.pl.fut.aff,verb,3PL.FUT.AFF,pangkhua
3.pl.fut.neg,verb,3PL.FUT.NEG,pangkhua
3.pl.nfut.aff,verb,3PL.NFUT.AFF,pangkhua
3.pl.nfut.neg,verb,3PL.NFUT.NEG,pangkhua
3.sg.1.pl.fut.aff,verb,3SG>1PL.FUT.AFF,pangkhua
3.sg.1.pl.fut.neg,verb,3SG>1PL.FUT.NEG,pangkhua
3.sg.1.pl.nfut.aff,verb,3SG>1PL.NFUT.AFF,pangkhua
3.sg.1.pl.nfut.neg,verb,3SG>1PL.NFUT.NEG,pangkhua
3.sg.1.sg.fut.aff,verb,3SG>1SG.FUT.AFF,pangkhua
3.sg.1.sg.fut.neg,verb,3SG>1SG.FUT.NEG,pangkhua
3.sg.1.sg.nfut.aff,verb,3SG>1SG.NFUT.AFF,pangkhua
3.sg.1.sg.nfut.neg,verb,3SG>1SG.NFUT.NEG,pangkhua
3.sg.2.pl.fut.aff,verb,3SG>2PL.FUT.AFF,pangkhua
3.sg.2.pl.fut.neg,verb,3SG>2PL.FUT.NEG,pangkhua
3.sg.2.pl.nfut.aff,verb,3SG>2PL.NFUT.AFF,pangkhua
3.sg.2.pl.nfut.neg,verb,3SG>2PL.NFUT.NEG,pangkhua
3.sg.2.sg.fut.aff,verb,3SG>2SG.FUT.AFF,pangkhua
3.sg.2.sg.fut.neg,verb,3SG>2SG.FUT.NEG,pangkhua
3.sg.2.sg.nfut.aff,verb,3SG>2SG.NFUT.AFF,pangkhua
3.sg.2.sg.nfut.neg,verb,3SG>2SG.NFUT.NEG,pangkhua
3.sg.3.pl.fut.aff,verb,3SG>3PL.FUT.AFF,pangkhua
3.sg.3.pl.fut.neg,verb,3SG>3PL.FUT.NEG,pangkhua
3.sg.3.pl.nfut.aff,verb,3SG>3PL.NFUT.AFF,pangkhua
3.sg.3.pl.nfut.neg,verb,3SG>3PL.NFUT.NEG,pangkhua
3.sg.3.sg.fut.aff,verb,3SG>3SG.FUT.AFF,pangkhua
3.sg.3.sg.fut.neg,verb,3SG>3SG.FUT.NEG,pangkhua
3.sg.3.sg.nfut.aff,verb,3SG>3SG.NFUT.AFF,pangkhua
3.sg.3.sg.nfut.neg,verb,3SG>3SG.NFUT.NEG,pangkhua
3.sg.fut.aff,verb,3SG.FUT.AFF,pangkhua
3.sg.fut.neg,verb,3SG.FUT.NEG,pangkhua
3.sg.nfut.aff,verb,3SG.NFUT.AFF,pangkhua
3.sg.nfut.neg,verb,3SG.NFUT.NEG,pangkhua
